record_id,model,units_sold,make,low_price,high_price,year_month,is_ev,body_type,brand,brand_country,brand_raw,is_ev_raw,energy_label_corrected,avg_price_k_rmb,energy_type,body_type_cn,country_cn,brand_origin,price_band,year,month,quarter,year_month_label
30355,摩卡,2006,长城汽车,192.8,228.8,2021-06-01,Gasoline,Unknown,Great Wall,China,Great Wall,Gasoline,False,210.8,燃油,未知,中国,中国品牌,20–30万元,2021,6,Q2,2021-06
30356,探险者,2003,长安福特,309.8,399.8,2021-06-01,Gasoline,SUV,Ford,United States,Ford,Gasoline,False,354.8,燃油,SUV,美国,海外品牌,30万元以上,2021,6,Q2,2021-06
30357,马自达CX-5,1997,长安马自达,175.8,245.8,2021-06-01,Gasoline,SUV,Mazda,Japan,Mazda,Gasoline,False,210.8,燃油,SUV,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30358,秦新能源,1968,比亚迪,129.9,209.9,2021-06-01,EV,Sedan,BYD,China,BYD,EV,False,169.9,新能源,轿车,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30359,起亚K3,1963,起亚,109.8,131.8,2021-06-01,Gasoline,Sedan,Kia,South Korea,Kia,Gasoline,False,120.8,燃油,轿车,韩国,海外品牌,10–15万元,2021,6,Q2,2021-06
30360,北京现代ix25,1959,北京现代,105.8,136.8,2021-06-01,Gasoline,SUV,Hyundai,South Korea,Hyundai,Gasoline,False,121.3,燃油,SUV,韩国,海外品牌,10–15万元,2021,6,Q2,2021-06
30361,威驰FS,1947,一汽丰田,71.8,92.8,2021-06-01,Gasoline,Hatchback,Toyota,Japan,Toyota,Gasoline,False,82.3,燃油,两厢车,日本,海外品牌,10万元以下,2021,6,Q2,2021-06
30362,荣威i6,1930,上汽集团,89.8,112.8,2021-06-01,Gasoline,Sedan,SAIC Group,China,SAIC Group,Gasoline,False,101.3,燃油,轿车,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30363,锐际,1924,长安福特,169.8,218.8,2021-06-01,Gasoline,SUV,Ford,United States,Ford,Gasoline,False,194.3,燃油,SUV,美国,海外品牌,15–20万元,2021,6,Q2,2021-06
30364,悦翔,1913,长安汽车,51.9,67.9,2021-06-01,Gasoline,Hatchback,Changan,China,Changan,Gasoline,False,59.9,燃油,两厢车,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30365,奔腾T33,1911,一汽奔腾,85.9,105.9,2021-06-01,Gasoline,SUV,Bestune,China,Bestune,Gasoline,False,95.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30366,上汽大通MAXUS G10,1901,上汽大通,117.8,190.8,2021-06-01,Gasoline,Unknown,SAIC Maxus,China,SAIC Maxus,Gasoline,False,154.3,燃油,未知,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30367,凯迪拉克XT4,1887,通用凯迪拉克,261.7,354.7,2021-06-01,Gasoline,SUV,Cadillac,United States,Cadillac,Gasoline,False,308.2,燃油,SUV,美国,海外品牌,30万元以上,2021,6,Q2,2021-06
30368,本田UR-V,1849,东风本田,246.8,329.8,2021-06-01,Gasoline,SUV,Honda,Japan,Honda,Gasoline,False,288.3,燃油,SUV,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30369,奔驰V级,1836,福建奔驰,478.8,646.8,2021-06-01,Gasoline,MPV,Mercedes-Benz,Germany,Mercedes-Benz,Gasoline,False,562.8,燃油,MPV,德国,海外品牌,30万元以上,2021,6,Q2,2021-06
30370,沃尔沃S60,1827,沃尔沃亚太,296.9,384.9,2021-06-01,Gasoline,Sedan,Volvo,Sweden,Volvo,Gasoline,False,340.9,燃油,轿车,瑞典,海外品牌,30万元以上,2021,6,Q2,2021-06
30371,领裕,1824,江铃福特,169.8,221.8,2021-06-01,Gasoline,SUV,Ford,United States,Ford,Gasoline,False,195.8,燃油,SUV,美国,海外品牌,15–20万元,2021,6,Q2,2021-06
30372,君越,1822,上汽通用别克,219.8,289.8,2021-06-01,Gasoline,Sedan,Buick,United States,Buick,Gasoline,False,254.8,燃油,轿车,美国,海外品牌,20–30万元,2021,6,Q2,2021-06
30373,福瑞迪,1781,起亚,78.8,102.8,2021-06-01,Gasoline,Sedan,Kia,South Korea,Kia,Gasoline,False,90.8,燃油,轿车,韩国,海外品牌,10万元以下,2021,6,Q2,2021-06
30374,北京X7,1767,BEIJING汽车,104.9,149.9,2021-06-01,Gasoline,SUV,Beijing Auto,China,Beijing Auto,Gasoline,False,127.4,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30375,揽境,1766,一汽-大众,299.9,407.9,2021-06-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,353.9,燃油,SUV,德国,海外品牌,30万元以上,2021,6,Q2,2021-06
30376,逸动新能源,1735,长安汽车,129.9,159.9,2021-06-01,EV,Sedan,Changan,China,Changan,EV,False,144.9,新能源,轿车,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30377,蔚来ES8,1724,蔚来,478.0,656.0,2021-06-01,EV,SUV,NIO,China,NIO,EV,False,567.0,新能源,SUV,中国,中国品牌,30万元以上,2021,6,Q2,2021-06
30378,上汽大通MAXUS G50,1720,上汽大通,87.8,165.8,2021-06-01,Gasoline,Unknown,SAIC Maxus,China,SAIC Maxus,Gasoline,False,126.8,燃油,未知,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30379,金牛座,1716,长安福特,228.9,288.9,2021-06-01,Gasoline,Sedan,Ford,United States,Ford,Gasoline,False,258.9,燃油,轿车,美国,海外品牌,20–30万元,2021,6,Q2,2021-06
30380,锐界,1707,长安福特,229.8,309.8,2021-06-01,Gasoline,SUV,Ford,United States,Ford,Gasoline,False,269.8,燃油,SUV,美国,海外品牌,20–30万元,2021,6,Q2,2021-06
30381,凯迪拉克CT4,1694,通用凯迪拉克,219.7,259.7,2021-06-01,Gasoline,Sedan,Cadillac,United States,Cadillac,Gasoline,False,239.7,燃油,轿车,美国,海外品牌,20–30万元,2021,6,Q2,2021-06
30382,WEY VV6,1680,长城汽车,148.0,175.0,2021-06-01,Gasoline,Unknown,Great Wall,China,Great Wall,Gasoline,False,161.5,燃油,未知,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30383,奕跑,1677,起亚,69.8,83.8,2021-06-01,Gasoline,SUV,Kia,South Korea,Kia,Gasoline,False,76.8,燃油,SUV,韩国,海外品牌,10万元以下,2021,6,Q2,2021-06
30384,发现神行,1613,奇瑞捷豹路虎,0.0,0.0,2021-06-01,Gasoline,SUV,Jaguar,United Kingdom,Jaguar,Gasoline,False,,燃油,SUV,英国,海外品牌,价格缺失,2021,6,Q2,2021-06
30385,奕炫GS,1585,东风乘用车,74.9,108.9,2021-06-01,Gasoline,SUV,Dongfeng,China,Dongfeng,Gasoline,False,91.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30386,T-ROC探歌,1579,一汽-大众,158.9,204.9,2021-06-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,181.9,燃油,SUV,德国,海外品牌,15–20万元,2021,6,Q2,2021-06
30387,瑞纳,1548,北京现代,0.0,0.0,2021-06-01,Gasoline,Hatchback,Hyundai,South Korea,Hyundai,Gasoline,False,,燃油,两厢车,韩国,海外品牌,价格缺失,2021,6,Q2,2021-06
30388,东风风神AX7,1525,东风乘用车,95.9,129.9,2021-06-01,Gasoline,SUV,Dongfeng,China,Dongfeng,Gasoline,False,112.9,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30389,长安之星,1520,长安汽车,0.0,0.0,2021-06-01,Gasoline,Unknown,Changan,China,Changan,Gasoline,False,,燃油,未知,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30390,思皓X8,1518,江汽集团,88.8,172.8,2021-06-01,Gasoline,SUV,JAC Group,China,JAC Group,Gasoline,False,130.8,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30391,凯迪拉克CT6,1517,通用凯迪拉克,399.7,489.7,2021-06-01,Gasoline,Sedan,Cadillac,United States,Cadillac,Gasoline,False,444.7,燃油,轿车,美国,海外品牌,30万元以上,2021,6,Q2,2021-06
30392,奥迪A3,1483,一汽-大众奥迪,203.1,249.7,2021-06-01,Gasoline,Hatchback,Audi,Germany,Audi,Gasoline,False,226.4,燃油,两厢车,德国,海外品牌,20–30万元,2021,6,Q2,2021-06
30393,威霆,1477,福建奔驰,289.8,347.8,2021-06-01,Gasoline,MPV,Mercedes-Benz,Germany,Mercedes-Benz,Gasoline,False,318.8,燃油,MPV,德国,海外品牌,30万元以上,2021,6,Q2,2021-06
30394,标致4008,1471,东风标致,167.7,233.7,2021-06-01,Gasoline,SUV,Peugeot,France,Peugeot,Gasoline,False,200.7,燃油,SUV,法国,海外品牌,20–30万元,2021,6,Q2,2021-06
30395,马自达CX-4,1460,长安马自达,148.8,215.8,2021-06-01,Gasoline,SUV,Mazda,Japan,Mazda,Gasoline,False,182.3,燃油,SUV,日本,海外品牌,15–20万元,2021,6,Q2,2021-06
30396,长安CS95,1452,长安汽车,175.9,213.9,2021-06-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,194.9,燃油,SUV,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30397,途达,1450,郑州日产,169.8,248.3,2021-06-01,Gasoline,SUV,Nissan,Japan,Nissan,Gasoline,False,209.0,燃油,SUV,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30398,启悦,1434,长安铃木,0.0,0.0,2021-06-01,Gasoline,Sedan,Suzuki,Japan,Suzuki,Gasoline,False,,燃油,轿车,日本,海外品牌,价格缺失,2021,6,Q2,2021-06
30399,捷豹XEL,1431,奇瑞捷豹路虎,299.8,380.8,2021-06-01,Gasoline,Sedan,Jaguar,United Kingdom,Jaguar,Gasoline,False,340.3,燃油,轿车,英国,海外品牌,30万元以上,2021,6,Q2,2021-06
30400,东风小康K07II,1426,东风小康,0.0,0.0,2021-06-01,Gasoline,Unknown,Dongfeng Xiaokang,China,Dongfeng Xiaokang,Gasoline,False,,燃油,未知,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30401,马自达CX-30,1425,长安马自达,129.9,199.9,2021-06-01,Gasoline,SUV,Mazda,Japan,Mazda,Gasoline,False,164.9,燃油,SUV,日本,海外品牌,15–20万元,2021,6,Q2,2021-06
30402,凌渡,1416,上汽大众,149.9,189.9,2021-06-01,Gasoline,Hatchback,Volkswagen,Germany,Volkswagen,Gasoline,False,169.9,燃油,两厢车,德国,海外品牌,15–20万元,2021,6,Q2,2021-06
30403,绅宝D50,1385,BEIJING汽车,0.0,0.0,2021-06-01,Gasoline,Sedan,Beijing Auto,China,Beijing Auto,Gasoline,False,,燃油,轿车,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30404,航海家,1382,长安林肯,328.8,478.8,2021-06-01,Gasoline,SUV,Lincoln,United States,Lincoln,Gasoline,False,403.8,燃油,SUV,美国,海外品牌,30万元以上,2021,6,Q2,2021-06
30405,红旗HS7,1365,一汽红旗,275.8,463.3,2021-06-01,Gasoline,SUV,Hongqi,China,Hongqi,Gasoline,False,369.6,燃油,SUV,中国,中国品牌,30万元以上,2021,6,Q2,2021-06
30406,途胜,1329,北京现代,161.8,225.8,2021-06-01,Gasoline,SUV,Hyundai,South Korea,Hyundai,Gasoline,False,193.8,燃油,SUV,韩国,海外品牌,15–20万元,2021,6,Q2,2021-06
30407,天逸 C5 AIRCROSS,1326,东风雪铁龙,152.7,229.7,2021-06-01,Gasoline,SUV,Citroën,France,Citroën,Gasoline,False,191.2,燃油,SUV,法国,海外品牌,15–20万元,2021,6,Q2,2021-06
30408,AION V,1266,广汽埃安,187.6,269.8,2021-06-01,EV,SUV,GAC Aion,China,GAC Aion,EV,False,228.7,新能源,SUV,中国,中国品牌,20–30万元,2021,6,Q2,2021-06
30409,劲客,1253,东风日产,119.8,137.8,2021-06-01,Gasoline,SUV,Nissan,Japan,Nissan,Gasoline,False,128.8,燃油,SUV,日本,海外品牌,10–15万元,2021,6,Q2,2021-06
30410,元新能源,1238,比亚迪,0.0,0.0,2021-06-01,EV,SUV,BYD,China,BYD,EV,False,,新能源,SUV,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30411,科沃兹,1217,上汽通用雪佛兰,83.9,99.9,2021-06-01,Gasoline,Sedan,Chevrolet,United States,Chevrolet,Gasoline,False,91.9,燃油,轿车,美国,海外品牌,10万元以下,2021,6,Q2,2021-06
30412,宝骏730,1210,上汽通用五菱,63.8,102.8,2021-06-01,Gasoline,MPV,Wuling Motors,China,Wuling Motors,Gasoline,False,83.3,燃油,MPV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30413,风光330,1150,东风小康,41.9,68.8,2021-06-01,Gasoline,Unknown,Dongfeng Xiaokang,China,Dongfeng Xiaokang,Gasoline,False,55.4,燃油,未知,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30414,哈弗H9,1148,长城汽车,214.8,279.8,2021-06-01,Gasoline,SUV,Great Wall,China,Great Wall,Gasoline,False,247.3,燃油,SUV,中国,中国品牌,20–30万元,2021,6,Q2,2021-06
30415,楼兰,1142,东风日产,238.8,283.8,2021-06-01,Gasoline,SUV,Nissan,Japan,Nissan,Gasoline,False,261.3,燃油,SUV,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30416,爱丽舍,1129,东风雪铁龙,0.0,0.0,2021-06-01,Gasoline,Hatchback,Citroën,France,Citroën,Gasoline,False,,燃油,两厢车,法国,海外品牌,价格缺失,2021,6,Q2,2021-06
30417,ID.4 X,1100,上汽大众,189.3,286.3,2021-06-01,EV,SUV,Volkswagen,Germany,Volkswagen,EV,False,237.8,新能源,SUV,德国,海外品牌,20–30万元,2021,6,Q2,2021-06
30418,赛力斯SF5,1097,金康赛力斯,216.8,246.8,2021-06-01,EV,SUV,Seres,China,Seres,EV,False,231.8,新能源,SUV,中国,中国品牌,20–30万元,2021,6,Q2,2021-06
30419,冠道,1096,广汽本田,220.0,332.8,2021-06-01,Gasoline,SUV,Honda,Japan,Honda,Gasoline,False,276.4,燃油,SUV,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30420,奔腾T55,1093,一汽奔腾,85.9,104.9,2021-06-01,Gasoline,SUV,Bestune,China,Bestune,Gasoline,False,95.4,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30421,凌宝BOX,1036,吉麦新能源,41.8,68.8,2021-06-01,EV,Hatchback,Jimai,China,Jimai,EV,False,55.3,新能源,两厢车,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30422,SWM斯威G05,1028,SWM斯威汽车,69.9,119.9,2021-06-01,Gasoline,SUV,SWM Motors,China,SWM Motors,Gasoline,False,94.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30423,风光S560,1020,东风小康,65.9,79.9,2021-06-01,Gasoline,SUV,Dongfeng Xiaokang,China,Dongfeng Xiaokang,Gasoline,False,72.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30424,奔腾T99,1017,一汽奔腾,134.9,186.9,2021-06-01,Gasoline,SUV,Bestune,China,Bestune,Gasoline,False,160.9,燃油,SUV,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30425,炫界,1015,凯翼汽车,53.9,129.8,2021-06-01,Gasoline,SUV,Kaiyi,China,Kaiyi,Gasoline,False,91.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30426,传祺GA8,1001,广汽乘用车,156.8,226.8,2021-06-01,Gasoline,Sedan,GAC Group,China,GAC Group,Gasoline,False,191.8,燃油,轿车,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30427,飞行家,993,长安林肯,509.8,763.8,2021-06-01,Gasoline,SUV,Lincoln,United States,Lincoln,Gasoline,False,636.8,燃油,SUV,美国,海外品牌,30万元以上,2021,6,Q2,2021-06
30428,长安CS85 COUPE,965,长安汽车,119.9,164.9,2021-06-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,142.4,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30429,LIFE,962,东风本田,97.8,112.8,2021-06-01,Gasoline,Hatchback,Honda,Japan,Honda,Gasoline,False,105.3,燃油,两厢车,日本,海外品牌,10–15万元,2021,6,Q2,2021-06
30430,丰田C-HR EV,946,广汽丰田,225.8,249.8,2021-06-01,EV,SUV,Toyota,Japan,Toyota,EV,False,237.8,新能源,SUV,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30431,几何A,942,几何汽车,126.8,207.8,2021-06-01,EV,Unknown,Geometry,China,Geometry,Gasoline,True,167.3,新能源,未知,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30432,启辰T90,933,东风启辰,118.8,154.8,2021-06-01,Gasoline,SUV,Venucia,China,Venucia,Gasoline,False,136.8,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30433,雷丁芒果,932,雷丁,29.8,73.9,2021-06-01,EV,Hatchback,Lei Ding,China,Lei Ding,EV,False,51.8,新能源,两厢车,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30434,昕锐,926,上汽斯柯达,99.9,99.9,2021-06-01,Gasoline,Sedan,Skoda,Czech Republic,Skoda,Gasoline,False,99.9,燃油,轿车,捷克,海外品牌,10万元以下,2021,6,Q2,2021-06
30435,KX3傲跑,912,起亚,108.8,136.8,2021-06-01,Gasoline,SUV,Kia,South Korea,Kia,Gasoline,False,122.8,燃油,SUV,韩国,海外品牌,10–15万元,2021,6,Q2,2021-06
30436,嘉际,910,吉利汽车,119.8,142.8,2021-06-01,Gasoline,MPV,Geely Automobile,China,Geely Automobile,Gasoline,False,131.3,燃油,MPV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30437,WEY VV5,903,长城汽车,125.8,147.8,2021-06-01,Gasoline,Unknown,Great Wall,China,Great Wall,Gasoline,False,136.8,燃油,未知,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30438,欧拉白猫,878,长城新能源,71.8,106.8,2021-06-01,EV,Hatchback,Great Wall,China,Great Wall,EV,False,89.3,新能源,两厢车,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30439,奔腾X40,844,一汽奔腾,0.0,0.0,2021-06-01,Gasoline,SUV,Bestune,China,Bestune,Gasoline,False,,燃油,SUV,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30440,东风小康C37,817,东风小康,57.9,58.9,2021-06-01,Gasoline,Unknown,Dongfeng Xiaokang,China,Dongfeng Xiaokang,Gasoline,False,58.4,燃油,未知,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30441,领克02,817,领克,139.8,165.8,2021-06-01,Gasoline,SUV,Lynk & Co,China,Lynk & Co,Gasoline,False,152.8,燃油,SUV,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30442,吉利ICON,792,吉利汽车,99.8,132.0,2021-06-01,Gasoline,SUV,Geely Automobile,China,Geely Automobile,Gasoline,False,115.9,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30443,荣威RX8,783,上汽集团,168.8,228.8,2021-06-01,Gasoline,SUV,SAIC Group,China,SAIC Group,Gasoline,False,198.8,燃油,SUV,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30444,红旗H7,777,一汽红旗,252.8,288.8,2021-06-01,Gasoline,Sedan,Hongqi,China,Hongqi,Gasoline,False,270.8,燃油,轿车,中国,中国品牌,20–30万元,2021,6,Q2,2021-06
30445,SWM斯威X7,751,SWM斯威汽车,63.9,105.9,2021-06-01,Gasoline,SUV,SWM Motors,China,SWM Motors,Gasoline,False,84.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30446,威马W6,746,威马汽车,169.8,239.8,2021-06-01,EV,SUV,WM Motor,China,WM Motor,EV,False,204.8,新能源,SUV,中国,中国品牌,20–30万元,2021,6,Q2,2021-06
30447,卡罗拉双擎E+,734,一汽丰田,207.8,230.8,2021-06-01,EV,Sedan,Toyota,Japan,Toyota,EV,False,219.3,新能源,轿车,日本,海外品牌,20–30万元,2021,6,Q2,2021-06
30448,名爵6,733,上汽名爵,103.8,139.8,2021-06-01,Gasoline,Hatchback,MG,China,MG,Gasoline,False,121.8,燃油,两厢车,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30449,标致5008,726,东风标致,178.7,263.7,2021-06-01,Gasoline,SUV,Peugeot,France,Peugeot,Gasoline,False,221.2,燃油,SUV,法国,海外品牌,20–30万元,2021,6,Q2,2021-06
30450,海马7X,724,一汽海马,125.8,149.8,2021-06-01,Gasoline,MPV,Haima,China,Haima,Gasoline,False,137.8,燃油,MPV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30451,艾瑞泽5e,719,奇瑞新能源,159.8,159.8,2021-06-01,EV,Sedan,Chery,China,Chery,EV,False,159.8,新能源,轿车,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30452,帕萨特新能源,709,上汽大众,233.2,242.2,2021-06-01,EV,Sedan,Volkswagen,Germany,Volkswagen,EV,False,237.7,新能源,轿车,德国,海外品牌,20–30万元,2021,6,Q2,2021-06
30453,东风本田M-NV,707,东风本田,149.8,159.8,2021-06-01,EV,SUV,Honda,Japan,Honda,EV,False,154.8,新能源,SUV,日本,海外品牌,15–20万元,2021,6,Q2,2021-06
30454,雪铁龙C6,705,东风雪铁龙,164.7,275.9,2021-06-01,Gasoline,Sedan,Citroën,France,Citroën,Gasoline,False,220.3,燃油,轿车,法国,海外品牌,20–30万元,2021,6,Q2,2021-06
30455,宋MAX,700,比亚迪,0.0,0.0,2021-06-01,Gasoline,MPV,BYD,China,BYD,Gasoline,False,,燃油,MPV,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30456,标致408,689,东风标致,105.7,159.7,2021-06-01,Gasoline,Sedan,Peugeot,France,Peugeot,Gasoline,False,132.7,燃油,轿车,法国,海外品牌,10–15万元,2021,6,Q2,2021-06
30457,SWM斯威X3,679,SWM斯威汽车,58.8,58.8,2021-06-01,Gasoline,SUV,SWM Motors,China,SWM Motors,Gasoline,False,58.8,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30458,睿骋CC,677,长安汽车,0.0,0.0,2021-06-01,Gasoline,Sedan,Changan,China,Changan,Gasoline,False,,燃油,轿车,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30459,胜达,676,北京现代,202.8,272.8,2021-06-01,Gasoline,SUV,Hyundai,South Korea,Hyundai,Gasoline,False,237.8,燃油,SUV,韩国,海外品牌,20–30万元,2021,6,Q2,2021-06
30460,标致2008,661,东风标致,99.7,99.7,2021-06-01,Gasoline,SUV,Peugeot,France,Peugeot,Gasoline,False,99.7,燃油,SUV,法国,海外品牌,10万元以下,2021,6,Q2,2021-06
30461,几何C,642,几何汽车,129.8,207.8,2021-06-01,EV,Unknown,Geometry,China,Geometry,Gasoline,True,168.8,新能源,未知,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30462,欧尚EV,642,长安汽车,0.0,0.0,2021-06-01,EV,MPV,Changan,China,Changan,EV,False,,新能源,MPV,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30463,创酷,622,上汽通用雪佛兰,109.9,128.9,2021-06-01,Gasoline,SUV,Chevrolet,United States,Chevrolet,Gasoline,False,119.4,燃油,SUV,美国,海外品牌,10–15万元,2021,6,Q2,2021-06
30464,智行,617,BEIJING汽车,0.0,0.0,2021-06-01,Gasoline,SUV,Beijing Auto,China,Beijing Auto,Gasoline,False,,燃油,SUV,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30465,荣威RX5 MAX,614,上汽集团,129.8,165.8,2021-06-01,Gasoline,SUV,SAIC Group,China,SAIC Group,Gasoline,False,147.8,燃油,SUV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30466,菲斯塔,614,北京现代,133.8,154.8,2021-06-01,Gasoline,Sedan,Hyundai,South Korea,Hyundai,Gasoline,False,144.3,燃油,轿车,韩国,海外品牌,10–15万元,2021,6,Q2,2021-06
30467,宝骏630,600,上汽通用五菱,0.0,0.0,2021-06-01,Gasoline,Sedan,Wuling Motors,China,Wuling Motors,Gasoline,False,,燃油,轿车,中国,中国品牌,价格缺失,2021,6,Q2,2021-06
30468,捷豹XFL,598,奇瑞捷豹路虎,399.8,499.8,2021-06-01,Gasoline,Sedan,Jaguar,United Kingdom,Jaguar,Gasoline,False,449.8,燃油,轿车,英国,海外品牌,30万元以上,2021,6,Q2,2021-06
30469,威然,589,上汽大众,289.8,402.8,2021-06-01,Gasoline,MPV,Volkswagen,Germany,Volkswagen,Gasoline,False,346.3,燃油,MPV,德国,海外品牌,30万元以上,2021,6,Q2,2021-06
30470,新宝骏RC-5,585,上汽通用五菱,59.8,109.8,2021-06-01,Gasoline,Unknown,Wuling Motors,China,Wuling Motors,Gasoline,False,84.8,燃油,未知,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30471,蒙派克E,582,福田商用车,74.6,108.5,2021-06-01,Gasoline,MPV,Foton,China,Foton,Gasoline,False,91.6,燃油,MPV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30472,风行S50EV,572,东风风行,131.9,180.9,2021-06-01,EV,Sedan,Dongfeng Fengxing,China,Dongfeng Fengxing,EV,False,156.4,新能源,轿车,中国,中国品牌,15–20万元,2021,6,Q2,2021-06
30473,北京X3,571,BEIJING汽车,59.9,87.9,2021-06-01,Gasoline,SUV,Beijing Auto,China,Beijing Auto,Gasoline,False,73.9,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30474,明锐,569,上汽斯柯达,109.9,154.9,2021-06-01,Gasoline,Hatchback,Skoda,Czech Republic,Skoda,Gasoline,False,132.4,燃油,两厢车,捷克,海外品牌,10–15万元,2021,6,Q2,2021-06
30475,启腾M70,558,福汽新龙马,46.8,60.5,2021-06-01,Gasoline,Unknown,New Longma,China,New Longma,Gasoline,False,53.6,燃油,未知,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
30476,思皓A5,544,江汽集团,78.8,145.8,2021-06-01,Gasoline,Hatchback,JAC Group,China,JAC Group,Gasoline,False,112.3,燃油,两厢车,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30477,K5凯酷,542,起亚,161.8,205.8,2021-06-01,Gasoline,Unknown,Kia,South Korea,Kia,Gasoline,False,183.8,燃油,未知,韩国,海外品牌,15–20万元,2021,6,Q2,2021-06
30478,ID.6 CROZZ,538,一汽-大众,239.8,336.9,2021-06-01,EV,SUV,Volkswagen,Germany,Volkswagen,EV,False,288.4,新能源,SUV,德国,海外品牌,20–30万元,2021,6,Q2,2021-06
30479,英菲尼迪QX50,533,东风英菲尼迪,333.8,469.8,2021-06-01,Gasoline,SUV,Infiniti,Japan,Infiniti,Gasoline,False,401.8,燃油,SUV,日本,海外品牌,30万元以上,2021,6,Q2,2021-06
30480,奥迪A6L新能源,496,一汽-大众奥迪,508.0,508.0,2021-06-01,EV,Sedan,Audi,Germany,Audi,EV,False,508.0,新能源,轿车,德国,海外品牌,30万元以上,2021,6,Q2,2021-06
30481,枫叶80V,494,睿蓝汽车,89.8,159.8,2021-06-01,EV,MPV,Rayton,China,Rayton,EV,False,124.8,新能源,MPV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30482,瑞风M4,490,江淮汽车,105.8,159.8,2021-06-01,Gasoline,MPV,JAC Motors,China,JAC Motors,Gasoline,False,132.8,燃油,MPV,中国,中国品牌,10–15万元,2021,6,Q2,2021-06
30483,VGV U70,488,中国重汽VGV,77.9,118.9,2021-06-01,Gasoline,SUV,Sinotruk VGV,China,Sinotruk VGV,Gasoline,False,98.4,燃油,SUV,中国,中国品牌,10万元以下,2021,6,Q2,2021-06
